ID: 1409.0, actual: neutral, predicted: negative
ID: 2655.0, actual: negative, predicted: negative
ID: 2656.0, actual: negative, predicted: negative
ID: 2657.0, actual: negative, predicted: negative
ID: 2658.0, actual: negative, predicted: negative
ID: 2659.0, actual: negative, predicted: neutral
ID: 2660.0, actual: negative, predicted: neutral
ID: 2661.0, actual: negative, predicted: negative
ID: 2662.0, actual: negative, predicted: negative
ID: 2663.0, actual: negative, predicted: neutral
ID: 2664.0, actual: negative, predicted: neutral
ID: 2665.0, actual: negative, predicted: negative
ID: 2666.0, actual: negative, predicted: negative
ID: 2667.0, actual: negative, predicted: negative
ID: 2668.0, actual: negative, predicted: negative
ID: 2669.0, actual: negative, predicted: neutral
ID: 2670.0, actual: negative, predicted: negative
ID: 2671.0, actual: negative, predicted: negative
ID: 2672.0, actual: negative, predicted: negative
ID: 2673.0, actual: negative, predicted: neutral
ID: 2674.0, actual: negative, predicted: neutral
ID: 2675.0, actual: negative, predicted: neutral
ID: 2676.0, actual: negative, predicted: neutral
ID: 2677.0, actual: negative, predicted: negative
ID: 2678.0, actual: negative, predicted: neutral
ID: 2679.0, actual: negative, predicted: neutral
ID: 2680.0, actual: negative, predicted: negative
ID: 2681.0, actual: negative, predicted: negative
ID: 2682.0, actual: negative, predicted: neutral
ID: 2683.0, actual: negative, predicted: negative
ID: 2684.0, actual: negative, predicted: neutral
ID: 2685.0, actual: negative, predicted: neutral
ID: 2686.0, actual: negative, predicted: negative
ID: 2687.0, actual: negative, predicted: neutral
ID: 2688.0, actual: negative, predicted: negative
ID: 2689.0, actual: negative, predicted: positive
ID: 2690.0, actual: negative, predicted: negative
ID: 2691.0, actual: negative, predicted: neutral
ID: 2692.0, actual: negative, predicted: neutral
ID: 2693.0, actual: negative, predicted: neutral
ID: 2694.0, actual: negative, predicted: negative
ID: 2695.0, actual: negative, predicted: neutral
ID: 2696.0, actual: negative, predicted: negative
ID: 2697.0, actual: negative, predicted: neutral
ID: 2698.0, actual: negative, predicted: negative
ID: 2699.0, actual: negative, predicted: neutral
ID: 2700.0, actual: negative, predicted: negative
ID: 2701.0, actual: negative, predicted: negative
ID: 2702.0, actual: negative, predicted: neutral
ID: 2703.0, actual: negative, predicted: negative
ID: 2704.0, actual: negative, predicted: negative
ID: 2705.0, actual: negative, predicted: negative
ID: 2706.0, actual: negative, predicted: neutral
ID: 2707.0, actual: negative, predicted: negative
ID: 2708.0, actual: negative, predicted: negative
ID: 2709.0, actual: negative, predicted: negative
ID: 2710.0, actual: negative, predicted: neutral
ID: 2711.0, actual: negative, predicted: neutral
ID: 2712.0, actual: negative, predicted: negative
ID: 2713.0, actual: negative, predicted: neutral
ID: 2714.0, actual: negative, predicted: neutral
ID: 2715.0, actual: negative, predicted: neutral
ID: 2716.0, actual: negative, predicted: neutral
ID: 2717.0, actual: negative, predicted: neutral
ID: 2718.0, actual: negative, predicted: neutral
ID: 2719.0, actual: negative, predicted: negative
ID: 2720.0, actual: negative, predicted: neutral
ID: 2721.0, actual: negative, predicted: negative
ID: 2722.0, actual: negative, predicted: negative
ID: 2723.0, actual: negative, predicted: negative
ID: 2724.0, actual: negative, predicted: negative
ID: 2725.0, actual: negative, predicted: negative
ID: 2726.0, actual: negative, predicted: neutral
ID: 2727.0, actual: negative, predicted: neutral
ID: 2728.0, actual: negative, predicted: negative
ID: 2729.0, actual: negative, predicted: neutral
ID: 2730.0, actual: negative, predicted: negative
ID: 2731.0, actual: negative, predicted: neutral
ID: 2732.0, actual: negative, predicted: neutral
ID: 2733.0, actual: negative, predicted: neutral
ID: 2734.0, actual: negative, predicted: neutral
ID: 2735.0, actual: negative, predicted: neutral
ID: 2736.0, actual: negative, predicted: negative
ID: 2737.0, actual: negative, predicted: negative
ID: 2738.0, actual: negative, predicted: negative
ID: 2739.0, actual: negative, predicted: negative
ID: 2740.0, actual: negative, predicted: negative
ID: 2741.0, actual: negative, predicted: neutral
ID: 2742.0, actual: negative, predicted: neutral
ID: 2743.0, actual: negative, predicted: negative
ID: 2744.0, actual: negative, predicted: negative
ID: 2745.0, actual: negative, predicted: negative
ID: 2746.0, actual: negative, predicted: negative
ID: 2747.0, actual: negative, predicted: neutral
ID: 2748.0, actual: negative, predicted: negative
ID: 2749.0, actual: negative, predicted: neutral
ID: 2750.0, actual: negative, predicted: negative
ID: 2751.0, actual: negative, predicted: negative
ID: 2752.0, actual: negative, predicted: negative
ID: 2753.0, actual: negative, predicted: negative
ID: 2754.0, actual: negative, predicted: negative
ID: 2755.0, actual: negative, predicted: negative
ID: 2756.0, actual: negative, predicted: neutral
ID: 2757.0, actual: negative, predicted: neutral
ID: 2758.0, actual: negative, predicted: negative
ID: 2759.0, actual: negative, predicted: negative
ID: 2760.0, actual: negative, predicted: negative
ID: 2761.0, actual: negative, predicted: neutral
ID: 2762.0, actual: negative, predicted: negative
ID: 2763.0, actual: negative, predicted: negative
ID: 2764.0, actual: negative, predicted: negative
ID: 2765.0, actual: negative, predicted: negative
ID: 2766.0, actual: negative, predicted: negative
ID: 2767.0, actual: negative, predicted: neutral
ID: 2768.0, actual: negative, predicted: negative
ID: 2769.0, actual: negative, predicted: negative
ID: 2770.0, actual: negative, predicted: negative
ID: 2771.0, actual: negative, predicted: neutral
ID: 2772.0, actual: negative, predicted: neutral
ID: 2773.0, actual: negative, predicted: neutral
ID: 2774.0, actual: negative, predicted: neutral
ID: 2775.0, actual: negative, predicted: negative
ID: 2776.0, actual: negative, predicted: negative
ID: 2777.0, actual: negative, predicted: negative
ID: 2778.0, actual: negative, predicted: neutral
ID: 2779.0, actual: negative, predicted: negative
ID: 2780.0, actual: negative, predicted: neutral
ID: 2781.0, actual: negative, predicted: negative
ID: 2782.0, actual: negative, predicted: neutral
ID: 2783.0, actual: negative, predicted: negative
ID: 2784.0, actual: negative, predicted: neutral
ID: 2785.0, actual: negative, predicted: negative
ID: 2786.0, actual: negative, predicted: neutral
ID: 2787.0, actual: negative, predicted: neutral
ID: 2788.0, actual: negative, predicted: negative
ID: 2789.0, actual: negative, predicted: negative
ID: 2790.0, actual: negative, predicted: negative
ID: 2791.0, actual: negative, predicted: neutral
ID: 2792.0, actual: negative, predicted: neutral
ID: 2793.0, actual: negative, predicted: negative
ID: 2794.0, actual: negative, predicted: negative
ID: 2795.0, actual: negative, predicted: negative
ID: 2796.0, actual: negative, predicted: neutral
ID: 2797.0, actual: negative, predicted: neutral
ID: 2798.0, actual: negative, predicted: neutral
ID: 2799.0, actual: negative, predicted: neutral
ID: 2800.0, actual: negative, predicted: neutral
ID: 2801.0, actual: negative, predicted: neutral
ID: 2802.0, actual: negative, predicted: negative
ID: 2803.0, actual: negative, predicted: neutral
ID: 2804.0, actual: negative, predicted: neutral
ID: 2805.0, actual: negative, predicted: neutral
ID: 2806.0, actual: negative, predicted: negative
ID: 2807.0, actual: negative, predicted: neutral
ID: 2808.0, actual: negative, predicted: neutral
ID: 2809.0, actual: negative, predicted: neutral
ID: 2810.0, actual: negative, predicted: neutral
ID: 2811.0, actual: negative, predicted: neutral
ID: 2812.0, actual: negative, predicted: neutral
ID: 2813.0, actual: negative, predicted: negative
ID: 2814.0, actual: negative, predicted: negative
ID: 2815.0, actual: negative, predicted: negative
ID: 2816.0, actual: negative, predicted: neutral
ID: 2817.0, actual: negative, predicted: neutral
ID: 2818.0, actual: negative, predicted: neutral
ID: 2819.0, actual: negative, predicted: neutral
ID: 2820.0, actual: negative, predicted: neutral
ID: 2821.0, actual: negative, predicted: negative
ID: 2822.0, actual: negative, predicted: neutral
ID: 2823.0, actual: negative, predicted: neutral
ID: 2824.0, actual: negative, predicted: neutral
ID: 2825.0, actual: negative, predicted: negative
ID: 2826.0, actual: negative, predicted: neutral
ID: 2827.0, actual: negative, predicted: neutral
ID: 2828.0, actual: negative, predicted: negative
ID: 2829.0, actual: negative, predicted: neutral
ID: 2830.0, actual: negative, predicted: negative
ID: 2831.0, actual: negative, predicted: neutral
ID: 2832.0, actual: negative, predicted: negative
ID: 2833.0, actual: negative, predicted: neutral
ID: 2834.0, actual: negative, predicted: negative
ID: 2835.0, actual: negative, predicted: positive
ID: 2836.0, actual: negative, predicted: negative
ID: 2837.0, actual: negative, predicted: neutral
ID: 2838.0, actual: negative, predicted: negative
ID: 2839.0, actual: negative, predicted: neutral
ID: 2840.0, actual: negative, predicted: neutral
ID: 2841.0, actual: negative, predicted: neutral
ID: 2842.0, actual: negative, predicted: neutral
ID: 2843.0, actual: negative, predicted: neutral
ID: 2844.0, actual: negative, predicted: negative
ID: 2845.0, actual: negative, predicted: neutral
ID: 2846.0, actual: negative, predicted: negative
ID: 2847.0, actual: negative, predicted: neutral
ID: 2848.0, actual: negative, predicted: negative
ID: 2849.0, actual: negative, predicted: neutral
ID: 2850.0, actual: negative, predicted: neutral
ID: 2851.0, actual: negative, predicted: negative
ID: 2852.0, actual: negative, predicted: neutral
ID: 2853.0, actual: negative, predicted: neutral
ID: 2854.0, actual: negative, predicted: neutral
ID: 2855.0, actual: negative, predicted: neutral
ID: 2856.0, actual: negative, predicted: neutral
ID: 2857.0, actual: negative, predicted: negative
ID: 2858.0, actual: negative, predicted: negative
ID: 2859.0, actual: negative, predicted: neutral
ID: 2860.0, actual: negative, predicted: neutral
ID: 2861.0, actual: negative, predicted: neutral
ID: 2862.0, actual: negative, predicted: negative
ID: 2863.0, actual: negative, predicted: negative
ID: 2864.0, actual: negative, predicted: neutral
ID: 2865.0, actual: negative, predicted: negative
ID: 2866.0, actual: negative, predicted: negative
ID: 2867.0, actual: negative, predicted: negative
ID: 2868.0, actual: negative, predicted: neutral
ID: 2869.0, actual: negative, predicted: neutral
ID: 2870.0, actual: negative, predicted: neutral
ID: 2871.0, actual: negative, predicted: negative
ID: 2872.0, actual: negative, predicted: neutral
ID: 2873.0, actual: negative, predicted: neutral
ID: 2874.0, actual: negative, predicted: neutral
ID: 2875.0, actual: negative, predicted: neutral
ID: 2876.0, actual: negative, predicted: negative
ID: 2877.0, actual: negative, predicted: negative
ID: 2878.0, actual: negative, predicted: negative
ID: 2879.0, actual: negative, predicted: neutral
ID: 2880.0, actual: negative, predicted: neutral
ID: 2881.0, actual: negative, predicted: negative
ID: 2882.0, actual: negative, predicted: neutral
ID: 2883.0, actual: negative, predicted: negative
ID: 2884.0, actual: negative, predicted: negative
ID: 2885.0, actual: negative, predicted: negative
ID: 2886.0, actual: negative, predicted: negative
ID: 2887.0, actual: negative, predicted: neutral
ID: 2888.0, actual: negative, predicted: neutral
ID: 2889.0, actual: negative, predicted: neutral
ID: 2890.0, actual: negative, predicted: negative
ID: 2891.0, actual: negative, predicted: negative
ID: 2892.0, actual: negative, predicted: neutral
ID: 2893.0, actual: negative, predicted: negative
ID: 2894.0, actual: negative, predicted: negative
ID: 2895.0, actual: negative, predicted: neutral
ID: 2896.0, actual: negative, predicted: negative
ID: 2897.0, actual: negative, predicted: negative
ID: 2898.0, actual: negative, predicted: neutral
ID: 2899.0, actual: negative, predicted: neutral
ID: 2900.0, actual: negative, predicted: negative
ID: 2901.0, actual: negative, predicted: negative
ID: 2902.0, actual: negative, predicted: negative
ID: 2903.0, actual: negative, predicted: neutral
ID: 2904.0, actual: negative, predicted: neutral
ID: 2905.0, actual: negative, predicted: negative
ID: 2906.0, actual: negative, predicted: negative
ID: 2907.0, actual: negative, predicted: neutral
ID: 2908.0, actual: negative, predicted: negative
ID: 2909.0, actual: negative, predicted: negative
ID: 2910.0, actual: negative, predicted: negative
ID: 2911.0, actual: negative, predicted: neutral
ID: 2912.0, actual: negative, predicted: negative
ID: 2913.0, actual: negative, predicted: negative
ID: 2914.0, actual: negative, predicted: negative
ID: 2915.0, actual: negative, predicted: negative
ID: 2916.0, actual: negative, predicted: neutral
ID: 2917.0, actual: negative, predicted: neutral
ID: 2918.0, actual: negative, predicted: neutral
ID: 2919.0, actual: negative, predicted: negative
ID: 2920.0, actual: negative, predicted: negative
ID: 2921.0, actual: negative, predicted: negative
ID: 2922.0, actual: negative, predicted: negative
ID: 2923.0, actual: negative, predicted: negative
ID: 2924.0, actual: negative, predicted: negative
ID: 2925.0, actual: negative, predicted: negative
ID: 2926.0, actual: negative, predicted: negative
ID: 2927.0, actual: negative, predicted: neutral
ID: 2928.0, actual: negative, predicted: negative
ID: 2929.0, actual: negative, predicted: negative
ID: 2930.0, actual: negative, predicted: negative
ID: 2931.0, actual: negative, predicted: negative
ID: 2932.0, actual: negative, predicted: negative
ID: 2933.0, actual: negative, predicted: negative
ID: 2934.0, actual: negative, predicted: neutral
ID: 2935.0, actual: negative, predicted: negative
ID: 2936.0, actual: negative, predicted: negative
ID: 2937.0, actual: negative, predicted: neutral
ID: 2938.0, actual: negative, predicted: neutral
ID: 2939.0, actual: negative, predicted: negative
ID: 2940.0, actual: negative, predicted: neutral
ID: 2941.0, actual: negative, predicted: negative
ID: 2942.0, actual: negative, predicted: negative
ID: 2943.0, actual: negative, predicted: neutral
ID: 2944.0, actual: negative, predicted: neutral
ID: 2945.0, actual: negative, predicted: neutral
ID: 2946.0, actual: negative, predicted: negative
ID: 2947.0, actual: negative, predicted: neutral
ID: 2948.0, actual: negative, predicted: neutral
ID: 2949.0, actual: negative, predicted: neutral
ID: 2950.0, actual: negative, predicted: negative
ID: 2951.0, actual: negative, predicted: negative
ID: 2952.0, actual: negative, predicted: negative
ID: 2953.0, actual: negative, predicted: negative
ID: 2954.0, actual: negative, predicted: neutral
ID: 2955.0, actual: negative, predicted: negative
ID: 2956.0, actual: negative, predicted: neutral
ID: 2957.0, actual: negative, predicted: neutral
ID: 2958.0, actual: negative, predicted: neutral
ID: 2959.0, actual: negative, predicted: neutral
ID: 2960.0, actual: negative, predicted: neutral
ID: 2961.0, actual: negative, predicted: neutral
ID: 2962.0, actual: negative, predicted: neutral
ID: 2963.0, actual: negative, predicted: neutral
ID: 2964.0, actual: negative, predicted: negative
ID: 2965.0, actual: negative, predicted: neutral
ID: 2966.0, actual: negative, predicted: negative
ID: 2967.0, actual: negative, predicted: neutral
ID: 2968.0, actual: negative, predicted: negative
ID: 2969.0, actual: negative, predicted: negative
ID: 2970.0, actual: negative, predicted: negative
ID: 2971.0, actual: negative, predicted: negative
ID: 2972.0, actual: negative, predicted: negative
ID: 2973.0, actual: negative, predicted: neutral
ID: 2974.0, actual: negative, predicted: neutral
ID: 2975.0, actual: negative, predicted: negative
ID: 2976.0, actual: negative, predicted: neutral
ID: 2977.0, actual: negative, predicted: neutral
ID: 2978.0, actual: negative, predicted: neutral
ID: 2979.0, actual: negative, predicted: negative
ID: 2980.0, actual: negative, predicted: neutral
ID: 2981.0, actual: negative, predicted: negative
ID: 2982.0, actual: negative, predicted: negative
ID: 2983.0, actual: negative, predicted: negative
ID: 2984.0, actual: negative, predicted: neutral
ID: 2985.0, actual: negative, predicted: neutral
ID: 2986.0, actual: negative, predicted: negative
ID: 2987.0, actual: negative, predicted: neutral
ID: 2988.0, actual: negative, predicted: neutral
ID: 2989.0, actual: negative, predicted: negative
ID: 2990.0, actual: negative, predicted: neutral
ID: 2991.0, actual: negative, predicted: neutral
ID: 2992.0, actual: negative, predicted: neutral
ID: 2993.0, actual: negative, predicted: neutral
ID: 2994.0, actual: negative, predicted: negative
ID: 2995.0, actual: negative, predicted: negative
ID: 2996.0, actual: negative, predicted: negative
ID: 2997.0, actual: negative, predicted: neutral
ID: 2998.0, actual: negative, predicted: negative
ID: 2999.0, actual: negative, predicted: negative
ID: 3000.0, actual: negative, predicted: negative
ID: 3001.0, actual: negative, predicted: neutral
ID: 3002.0, actual: negative, predicted: neutral
ID: 3003.0, actual: negative, predicted: neutral
ID: 3004.0, actual: negative, predicted: negative
ID: 3005.0, actual: negative, predicted: neutral
ID: 3006.0, actual: negative, predicted: neutral
ID: 3007.0, actual: negative, predicted: neutral
ID: 3008.0, actual: negative, predicted: negative
ID: 3009.0, actual: negative, predicted: negative
ID: 3010.0, actual: negative, predicted: negative
ID: 3011.0, actual: negative, predicted: neutral
ID: 3012.0, actual: negative, predicted: negative
ID: 3013.0, actual: negative, predicted: negative
ID: 3014.0, actual: negative, predicted: negative
ID: 3015.0, actual: negative, predicted: neutral
ID: 3016.0, actual: negative, predicted: neutral
ID: 3017.0, actual: negative, predicted: neutral
ID: 3018.0, actual: negative, predicted: neutral
ID: 3019.0, actual: negative, predicted: negative
ID: 3020.0, actual: negative, predicted: negative
ID: 3021.0, actual: negative, predicted: neutral
ID: 3022.0, actual: negative, predicted: neutral
ID: 3023.0, actual: negative, predicted: negative
ID: 3024.0, actual: negative, predicted: negative
ID: 3025.0, actual: negative, predicted: neutral
ID: 3026.0, actual: negative, predicted: negative
ID: 3027.0, actual: negative, predicted: neutral
ID: 3028.0, actual: negative, predicted: negative
ID: 3029.0, actual: negative, predicted: neutral
ID: 3030.0, actual: negative, predicted: negative
ID: 3031.0, actual: negative, predicted: neutral
ID: 3032.0, actual: negative, predicted: neutral
ID: 3033.0, actual: negative, predicted: negative
ID: 3034.0, actual: negative, predicted: negative
ID: 3035.0, actual: negative, predicted: negative
ID: 3036.0, actual: negative, predicted: neutral
ID: 3037.0, actual: negative, predicted: negative
ID: 3038.0, actual: negative, predicted: neutral
ID: 3039.0, actual: negative, predicted: neutral
ID: 3040.0, actual: negative, predicted: negative
ID: 3041.0, actual: negative, predicted: neutral
ID: 3042.0, actual: negative, predicted: negative
ID: 3043.0, actual: negative, predicted: neutral
ID: 3044.0, actual: negative, predicted: neutral
ID: 3045.0, actual: negative, predicted: negative
ID: 3046.0, actual: negative, predicted: neutral
ID: 3047.0, actual: negative, predicted: negative
ID: 3048.0, actual: negative, predicted: negative
ID: 3049.0, actual: negative, predicted: neutral
ID: 3050.0, actual: negative, predicted: neutral
ID: 3051.0, actual: negative, predicted: negative
ID: 3052.0, actual: negative, predicted: neutral
ID: 3053.0, actual: negative, predicted: negative
ID: 3054.0, actual: negative, predicted: neutral
ID: 3055.0, actual: negative, predicted: negative
ID: 3056.0, actual: negative, predicted: neutral
ID: 3057.0, actual: negative, predicted: negative
ID: 3058.0, actual: negative, predicted: neutral
ID: 3059.0, actual: negative, predicted: neutral
ID: 3060.0, actual: negative, predicted: neutral
ID: 3061.0, actual: negative, predicted: neutral
ID: 3062.0, actual: negative, predicted: neutral
ID: 3063.0, actual: negative, predicted: negative
ID: 3064.0, actual: negative, predicted: neutral
ID: 3065.0, actual: negative, predicted: neutral
ID: 3066.0, actual: negative, predicted: neutral
ID: 3067.0, actual: negative, predicted: neutral
ID: 3068.0, actual: negative, predicted: negative
ID: 3069.0, actual: negative, predicted: neutral
ID: 3070.0, actual: negative, predicted: negative
ID: 3071.0, actual: negative, predicted: negative
ID: 3072.0, actual: negative, predicted: negative
ID: 3073.0, actual: negative, predicted: neutral
ID: 3074.0, actual: negative, predicted: neutral
ID: 3075.0, actual: negative, predicted: neutral
ID: 3076.0, actual: negative, predicted: neutral
ID: 3077.0, actual: negative, predicted: neutral
ID: 3078.0, actual: negative, predicted: negative
ID: 3079.0, actual: negative, predicted: neutral
ID: 3080.0, actual: negative, predicted: neutral
ID: 3081.0, actual: negative, predicted: negative
ID: 3082.0, actual: negative, predicted: neutral
ID: 3083.0, actual: negative, predicted: neutral
ID: 3084.0, actual: negative, predicted: negative
ID: 3085.0, actual: negative, predicted: negative
ID: 3086.0, actual: negative, predicted: negative
ID: 3087.0, actual: negative, predicted: negative
ID: 3088.0, actual: negative, predicted: negative
ID: 3089.0, actual: negative, predicted: neutral
ID: 3090.0, actual: negative, predicted: neutral
ID: 3091.0, actual: negative, predicted: neutral
ID: 3092.0, actual: negative, predicted: negative
ID: 3093.0, actual: negative, predicted: negative
ID: 3094.0, actual: negative, predicted: negative
ID: 3095.0, actual: negative, predicted: negative
ID: 3096.0, actual: negative, predicted: negative
ID: 3097.0, actual: negative, predicted: negative
ID: 3098.0, actual: negative, predicted: negative
ID: 3099.0, actual: negative, predicted: neutral
ID: 3100.0, actual: negative, predicted: neutral
ID: 3101.0, actual: negative, predicted: neutral
ID: 3102.0, actual: negative, predicted: negative
ID: 3103.0, actual: negative, predicted: negative
ID: 3104.0, actual: negative, predicted: neutral
ID: 3105.0, actual: negative, predicted: neutral
ID: 3106.0, actual: negative, predicted: neutral
ID: 3107.0, actual: negative, predicted: neutral
ID: 3108.0, actual: negative, predicted: negative
ID: 3109.0, actual: negative, predicted: neutral
ID: 3110.0, actual: negative, predicted: negative
ID: 3111.0, actual: negative, predicted: neutral
ID: 3112.0, actual: negative, predicted: neutral
ID: 3113.0, actual: negative, predicted: negative
ID: 3114.0, actual: negative, predicted: neutral
ID: 3115.0, actual: negative, predicted: neutral
ID: 3116.0, actual: negative, predicted: neutral
ID: 3117.0, actual: negative, predicted: neutral
ID: 3118.0, actual: negative, predicted: neutral
ID: 3119.0, actual: negative, predicted: negative
ID: 3120.0, actual: negative, predicted: negative
ID: 3121.0, actual: negative, predicted: neutral
ID: 3122.0, actual: negative, predicted: neutral
ID: 3123.0, actual: negative, predicted: negative
ID: 3124.0, actual: negative, predicted: neutral
ID: 3125.0, actual: negative, predicted: negative
ID: 3126.0, actual: negative, predicted: neutral
ID: 3127.0, actual: negative, predicted: negative
ID: 3128.0, actual: negative, predicted: negative
ID: 3129.0, actual: negative, predicted: negative
ID: 3130.0, actual: negative, predicted: negative
ID: 3131.0, actual: negative, predicted: neutral
ID: 3132.0, actual: negative, predicted: neutral
ID: 3133.0, actual: negative, predicted: neutral
ID: 3134.0, actual: negative, predicted: negative
ID: 3135.0, actual: negative, predicted: neutral
ID: 3136.0, actual: negative, predicted: negative
ID: 3137.0, actual: negative, predicted: neutral
ID: 3138.0, actual: negative, predicted: neutral
ID: 3139.0, actual: negative, predicted: negative
ID: 3140.0, actual: negative, predicted: neutral
ID: 3141.0, actual: negative, predicted: negative
ID: 3142.0, actual: negative, predicted: neutral
ID: 3143.0, actual: negative, predicted: neutral
ID: 3144.0, actual: negative, predicted: negative
ID: 3145.0, actual: negative, predicted: negative
ID: 3146.0, actual: negative, predicted: neutral
ID: 3147.0, actual: negative, predicted: neutral
ID: 3148.0, actual: negative, predicted: negative
ID: 3149.0, actual: negative, predicted: neutral
ID: 3150.0, actual: negative, predicted: negative
ID: 3151.0, actual: negative, predicted: neutral
ID: 3152.0, actual: negative, predicted: negative
ID: 3153.0, actual: negative, predicted: negative
ID: 3154.0, actual: negative, predicted: negative
ID: 3155.0, actual: negative, predicted: negative
ID: 3156.0, actual: negative, predicted: negative
ID: 3157.0, actual: negative, predicted: neutral
ID: 3158.0, actual: negative, predicted: neutral
ID: 3159.0, actual: negative, predicted: negative
ID: 3160.0, actual: negative, predicted: neutral
ID: 3161.0, actual: negative, predicted: neutral
ID: 3162.0, actual: negative, predicted: negative
ID: 3163.0, actual: negative, predicted: neutral
ID: 3164.0, actual: negative, predicted: negative
ID: 3165.0, actual: negative, predicted: neutral
ID: 3166.0, actual: negative, predicted: neutral
ID: 3167.0, actual: negative, predicted: neutral
ID: 3168.0, actual: negative, predicted: negative
ID: 3169.0, actual: negative, predicted: negative
ID: 3170.0, actual: negative, predicted: negative
ID: 3171.0, actual: negative, predicted: negative
ID: 3172.0, actual: negative, predicted: negative
ID: 3173.0, actual: negative, predicted: neutral
ID: 3174.0, actual: negative, predicted: negative
ID: 3175.0, actual: negative, predicted: neutral
ID: 3176.0, actual: negative, predicted: neutral
ID: 3177.0, actual: negative, predicted: neutral
ID: 3178.0, actual: negative, predicted: negative
ID: 3179.0, actual: negative, predicted: neutral
ID: 3180.0, actual: negative, predicted: negative
ID: 3181.0, actual: negative, predicted: negative
ID: 3182.0, actual: negative, predicted: negative
ID: 3183.0, actual: negative, predicted: neutral
ID: 3184.0, actual: negative, predicted: negative
ID: 3185.0, actual: negative, predicted: negative
ID: 3186.0, actual: negative, predicted: neutral
ID: 3187.0, actual: negative, predicted: negative
ID: 3188.0, actual: negative, predicted: negative
ID: 3189.0, actual: negative, predicted: negative
ID: 3190.0, actual: negative, predicted: negative
ID: 3191.0, actual: negative, predicted: negative
ID: 3192.0, actual: negative, predicted: negative
ID: 3193.0, actual: negative, predicted: negative
ID: 3194.0, actual: negative, predicted: negative
ID: 3195.0, actual: negative, predicted: negative
ID: 3196.0, actual: negative, predicted: neutral
ID: 3197.0, actual: negative, predicted: neutral
ID: 3198.0, actual: negative, predicted: negative
ID: 3199.0, actual: negative, predicted: negative
ID: 3200.0, actual: negative, predicted: neutral
ID: 3201.0, actual: negative, predicted: negative
ID: 3202.0, actual: negative, predicted: negative
ID: 3203.0, actual: negative, predicted: negative
ID: 3204.0, actual: negative, predicted: negative
ID: 3205.0, actual: negative, predicted: negative
ID: 3206.0, actual: negative, predicted: negative
ID: 3207.0, actual: negative, predicted: neutral
ID: 3208.0, actual: negative, predicted: negative
ID: 3209.0, actual: negative, predicted: negative
ID: 3210.0, actual: negative, predicted: negative
ID: 3211.0, actual: negative, predicted: neutral
ID: 3212.0, actual: negative, predicted: neutral
ID: 3213.0, actual: negative, predicted: neutral
ID: 3214.0, actual: negative, predicted: neutral
ID: 3215.0, actual: negative, predicted: neutral
ID: 3216.0, actual: negative, predicted: neutral
ID: 3217.0, actual: negative, predicted: neutral
ID: 3218.0, actual: negative, predicted: negative
ID: 3219.0, actual: negative, predicted: neutral
ID: 3220.0, actual: negative, predicted: neutral
ID: 3221.0, actual: negative, predicted: neutral
ID: 3222.0, actual: negative, predicted: negative
ID: 3223.0, actual: negative, predicted: negative
ID: 3224.0, actual: negative, predicted: neutral
ID: 3225.0, actual: negative, predicted: negative
ID: 3226.0, actual: negative, predicted: neutral
ID: 3227.0, actual: negative, predicted: negative
ID: 3228.0, actual: negative, predicted: negative
ID: 3229.0, actual: negative, predicted: negative
ID: 3230.0, actual: negative, predicted: negative
ID: 3231.0, actual: negative, predicted: negative
ID: 3232.0, actual: negative, predicted: neutral
ID: 3233.0, actual: negative, predicted: neutral
ID: 3234.0, actual: negative, predicted: negative
ID: 3235.0, actual: negative, predicted: neutral
ID: 3236.0, actual: negative, predicted: negative
ID: 3237.0, actual: negative, predicted: negative
ID: 3238.0, actual: negative, predicted: negative
ID: 3239.0, actual: negative, predicted: neutral
ID: 3240.0, actual: negative, predicted: neutral
ID: 3241.0, actual: negative, predicted: neutral
ID: 3242.0, actual: negative, predicted: neutral
ID: 3243.0, actual: negative, predicted: neutral
ID: 3244.0, actual: negative, predicted: negative
ID: 3245.0, actual: negative, predicted: neutral
ID: 3246.0, actual: negative, predicted: negative
ID: 3247.0, actual: negative, predicted: negative
ID: 3248.0, actual: negative, predicted: neutral
ID: 3249.0, actual: negative, predicted: neutral
ID: 3250.0, actual: negative, predicted: negative
ID: 3251.0, actual: negative, predicted: neutral
ID: 3252.0, actual: negative, predicted: negative
ID: 3253.0, actual: negative, predicted: neutral
ID: 3254.0, actual: negative, predicted: neutral
ID: 3255.0, actual: negative, predicted: neutral
ID: 3256.0, actual: negative, predicted: neutral
ID: 3257.0, actual: negative, predicted: neutral
ID: 3258.0, actual: negative, predicted: neutral
ID: 3259.0, actual: negative, predicted: neutral
ID: 3260.0, actual: negative, predicted: neutral
ID: 3261.0, actual: negative, predicted: neutral
ID: 3262.0, actual: negative, predicted: neutral
ID: 3263.0, actual: negative, predicted: neutral
ID: 3264.0, actual: negative, predicted: neutral
ID: 3265.0, actual: negative, predicted: neutral
ID: 3266.0, actual: negative, predicted: neutral
ID: 3267.0, actual: negative, predicted: neutral
ID: 3268.0, actual: negative, predicted: neutral
ID: 3269.0, actual: negative, predicted: negative
ID: 3270.0, actual: negative, predicted: negative
ID: 3271.0, actual: negative, predicted: negative
ID: 3272.0, actual: negative, predicted: neutral
ID: 3273.0, actual: negative, predicted: negative
ID: 3274.0, actual: negative, predicted: negative
ID: 3275.0, actual: negative, predicted: negative
